Period,fin_year,Sell-to Customer Code,ItemNo,Description,Month,MM-YY,Month_Name,Posting Date,Location Name,Item Class,Target Group,Marketing_Terminology,Quantity,AmountLc,ItemTn
3,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,19-09-2015,Chennai,PIPES,TAPI,AP ISI,75,0.514649,0.6051
3,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,19-09-2015,Chennai,PIPES,TAPI,AP ISI,140,1.046741,1.12952
3,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,19-09-2015,Chennai,PIPES,TAPI,AP ISI,400,2.744799,3.2272
3,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,19-09-2015,Chennai,PIPES,TAPI,AP ISI,200,1.372399,1.6136
3,'15-16,CID2339,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,19-09-2015,Chennai,PIPES,TAPI,AP ISI,50,0.377805,0.4034
3,'15-16,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,19-09-2015,Chennai,PIPES,TAPI,AP ISI,75,0.532501,0.6051
3,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,21-09-2015,Chennai,PIPES,TAPI,AP ISI,100,0.747672,0.8068
3,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,21-09-2015,Chennai,PIPES,TAPI,AP ISI,50,0.3431,0.4034
3,'15-16,CID0562,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,22-09-2015,Chennai,PIPES,TAPI,AP ISI,150,1.097712,1.2102
3,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,25-09-2015,Chennai,PIPES,TAPI,AP ISI,100,0.747672,0.8068
3,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,25-09-2015,Chennai,PIPES,TAPI,AP ISI,200,1.495344,1.6136
3,'15-16,CID1204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,25-09-2015,Kolhapur,PIPES,TAPI,AP ISI,25,0.181847,0.2017
3,'15-16,CID0690,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,25-09-2015,Chennai,PIPES,TAPI,AP ISI,300,2.058422,2.4204
3,'15-16,CID0101,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,28-09-2015,Chennai,PIPES,TAPI,AP ISI,80,0.604488,0.64544
3,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,28-09-2015,Chennai,PIPES,TAPI,AP ISI,350,2.401699,2.8238
3,'15-16,CID1388,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,28-09-2015,Chennai,PIPES,TAPI,AP ISI,70,0.480339,0.56476
3,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,29-09-2015,Chennai,PIPES,TAPI,AP ISI,50,0.3431,0.4034
3,'15-16,CID0549,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,29-09-2015,Chennai,PIPES,TAPI,AP ISI,30,0.226683,0.24204
3,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,29-09-2015,Chennai,PIPES,TAPI,AP ISI,250,1.715499,2.017
3,'15-16,CID1388,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,29-09-2015,Chennai,PIPES,TAPI,AP ISI,50,0.3431,0.4034
3,'15-16,CID0038,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,30-09-2015,Chennai,PIPES,TAPI,AP ISI,50,0.363734,0.4034
3,'15-16,CID0220,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,30-09-2015,Kolhapur,PIPES,TAPI,AP ISI,50,0.363695,0.4034
3,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,30-09-2015,Chennai,PIPES,TAPI,AP ISI,180,1.235159,1.45224
3,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,30-09-2015,Chennai,PIPES,TAPI,AP ISI,100,0.747672,0.8068
3,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,30-09-2015,Chennai,PIPES,TAPI,AP ISI,70,0.52337,0.56476
3,'15-16,CID1289,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,30-09-2015,Chennai,PIPES,TAPI,AP ISI,50,0.365904,0.4034
3,'15-16,CID1337,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,6,15-Sep,Sep,30-09-2015,Chennai,PIPES,TAPI,AP ISI,275,1.887049,2.2187
4,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,6/10/2015,Chennai,PIPES,TAPI,AP ISI,150,1.060396,1.2102
4,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,7/10/2015,Chennai,PIPES,TAPI,AP ISI,70,0.539188,0.56476
4,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,8/10/2015,Chennai,PIPES,TAPI,AP ISI,70,0.539188,0.56476
4,'15-16,CID0186,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,9/10/2015,Chennai,PIPES,TAPI,AP ISI,100,0.753932,0.8068
4,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,9/10/2015,Chennai,PIPES,TAPI,AP ISI,100,0.770269,0.8068
4,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,10/10/2015,Chennai,PIPES,TAPI,AP ISI,30,0.23108,0.24204
4,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,12/10/2015,Chennai,PIPES,TAPI,AP ISI,150,1.155404,1.2102
4,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,15-10-2015,Chennai,PIPES,TAPI,AP ISI,50,0.385134,0.4034
4,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,16-10-2015,Chennai,PIPES,TAPI,AP ISI,200,1.413861,1.6136
4,'15-16,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,16-10-2015,Chennai,PIPES,TAPI,AP ISI,100,0.731453,0.8068
4,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,17-10-2015,Chennai,PIPES,TAPI,AP ISI,100,0.70693,0.8068
4,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,19-10-2015,Chennai,PIPES,TAPI,AP ISI,100,0.70693,0.8068
4,'15-16,CID0101,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,20-10-2015,Chennai,PIPES,TAPI,AP ISI,50,0.389221,0.4034
4,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,20-10-2015,Chennai,PIPES,TAPI,AP ISI,100,0.70693,0.8068
4,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,20-10-2015,Chennai,PIPES,TAPI,AP ISI,50,0.385134,0.4034
4,'15-16,CID1282,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,20-10-2015,Hubli,PIPES,TAPI,AP ISI,350,2.486566,2.8238
4,'15-16,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,23-10-2015,Chennai,PIPES,TAPI,AP ISI,75,0.501976,0.6051
4,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,24-10-2015,Chennai,PIPES,TAPI,AP ISI,400,2.827723,3.2272
4,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,26-10-2015,Chennai,PIPES,TAPI,AP ISI,100,0.70693,0.8068
4,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,27-10-2015,Chennai,PIPES,TAPI,AP ISI,50,0.385134,0.4034
4,'15-16,CID0487,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,27-10-2015,Chennai,PIPES,TAPI,AP ISI,50,0.385134,0.4034
4,'15-16,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,28-10-2015,Chennai,PIPES,TAPI,AP ISI,100,0.710555,0.8068
4,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,28-10-2015,Chennai,PIPES,TAPI,AP ISI,180,1.386485,1.45224
4,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,29-10-2015,Chennai,PIPES,TAPI,AP ISI,150,1.060396,1.2102
4,'15-16,CID1388,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,29-10-2015,Chennai,PIPES,TAPI,AP ISI,150,1.060396,1.2102
4,'15-16,CID0858,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,30-10-2015,Chennai,PIPES,TAPI,AP ISI,100,0.707344,0.8068
4,'15-16,CID1238,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,30-10-2015,Chennai,PIPES,TAPI,AP ISI,15,0.109718,0.12102
4,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,30-10-2015,Chennai,PIPES,TAPI,AP ISI,250,1.767327,2.017
4,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,30-10-2015,Chennai,PIPES,TAPI,AP ISI,220,1.694592,1.77496
4,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,31-10-2015,Chennai,PIPES,TAPI,AP ISI,50,0.353465,0.4034
4,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,7,15-Oct,Oct,31-10-2015,Chennai,PIPES,TAPI,AP ISI,200,1.413861,1.6136
5,'15-16,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,3/11/2015,Chennai,PIPES,TAPI,AP ISI,50,0.365726,0.4034
5,'15-16,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,4/11/2015,Hubli,PIPES,TAPI,AP ISI,150,1.065671,1.2102
5,'15-16,CID1282,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,4/11/2015,Hubli,PIPES,TAPI,AP ISI,300,2.131342,2.4204
5,'15-16,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,4/11/2015,Chennai,PIPES,TAPI,AP ISI,50,0.365726,0.4034
5,'15-16,CID1332,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,4/11/2015,Hubli,PIPES,TAPI,AP ISI,50,0.355223,0.4034
5,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,6/11/2015,Chennai,PIPES,TAPI,AP ISI,100,0.770269,0.8068
5,'15-16,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,6/11/2015,Chennai,PIPES,TAPI,AP ISI,100,0.710555,0.8068
5,'15-16,CID0220,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,10/11/2015,Kolhapur,PIPES,TAPI,AP ISI,70,0.485822,0.56476
5,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,16-11-2015,Chennai,PIPES,TAPI,AP ISI,100,0.70693,0.8068
5,'15-16,CID0683,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,16-11-2015,Hubli,PIPES,TAPI,AP ISI,150,1.065671,1.2102
5,'15-16,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,19-11-2015,Hubli,PIPES,TAPI,AP ISI,50,0.355223,0.4034
5,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,21-11-2015,Chennai,PIPES,TAPI,AP ISI,200,1.367863,1.6136
5,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,24-11-2015,Chennai,PIPES,TAPI,AP ISI,250,1.734193,2.017
5,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,24-11-2015,Chennai,PIPES,TAPI,AP ISI,250,1.889586,2.017
5,'15-16,CID0220,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,25-11-2015,Kolhapur,PIPES,TAPI,AP ISI,100,0.66059,0.8068
5,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,26-11-2015,Chennai,PIPES,TAPI,AP ISI,150,1.040515,1.2102
5,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,28-11-2015,Chennai,PIPES,TAPI,AP ISI,100,0.755834,0.8068
5,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,30-11-2015,Chennai,PIPES,TAPI,AP ISI,100,0.755834,0.8068
5,'15-16,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,30-11-2015,Hubli,PIPES,TAPI,AP ISI,150,1.045937,1.2102
5,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,8,15-Nov,Nov,30-11-2015,Chennai,PIPES,TAPI,AP ISI,125,0.867096,1.0085
6,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,3/12/2015,Chennai,PIPES,TAPI,AP ISI,150,1.040515,1.2102
6,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,7/12/2015,Chennai,PIPES,TAPI,AP ISI,100,0.693677,0.8068
6,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,11/12/2015,Chennai,PIPES,TAPI,AP ISI,175,1.213935,1.4119
6,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,12/12/2015,Chennai,PIPES,TAPI,AP ISI,100,0.693677,0.8068
6,'15-16,CID1282,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,12/12/2015,Hubli,PIPES,TAPI,AP ISI,150,1.045937,1.2102
6,'15-16,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,14-12-2015,Hubli,PIPES,TAPI,AP ISI,150,1.045937,1.2102
6,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,16-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.693677,0.8068
6,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,16-12-2015,Chennai,PIPES,TAPI,AP ISI,160,1.209335,1.29088
6,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,17-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.733142,0.8068
6,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,17-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.672851,0.8068
6,'15-16,CID1142,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,17-12-2015,Kolhapur,PIPES,TAPI,AP ISI,60,0.384461,0.48408
6,'15-16,CID0241,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,18-12-2015,Hubli,PIPES,TAPI,AP ISI,200,1.352742,1.6136
6,'15-16,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,18-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.696193,0.8068
6,'15-16,CID1144,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,18-12-2015,Hubli,PIPES,TAPI,AP ISI,50,0.338185,0.4034
6,'15-16,CID1326,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,19-12-2015,Chennai,PIPES,TAPI,AP ISI,150,1.009277,1.2102
6,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,21-12-2015,Chennai,PIPES,TAPI,AP ISI,50,0.336425,0.4034
6,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,21-12-2015,Chennai,PIPES,TAPI,AP ISI,150,1.009277,1.2102
6,'15-16,CID0154,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,22-12-2015,Kolhapur,PIPES,TAPI,AP ISI,100,0.637895,0.8068
6,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,22-12-2015,Chennai,PIPES,TAPI,AP ISI,200,1.345703,1.6136
6,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,22-12-2015,Chennai,PIPES,TAPI,AP ISI,200,1.466285,1.6136
6,'15-16,CID0487,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,23-12-2015,Chennai,PIPES,TAPI,AP ISI,35,0.25932,0.28238
6,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,24-12-2015,Chennai,PIPES,TAPI,AP ISI,50,0.366571,0.4034
6,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,24-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.733142,0.8068
6,'15-16,CID0186,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,25-12-2015,Chennai,PIPES,TAPI,AP ISI,50,0.358792,0.4034
6,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,25-12-2015,Chennai,PIPES,TAPI,AP ISI,250,1.682129,2.017
6,'15-16,CID0858,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,25-12-2015,Chennai,PIPES,TAPI,AP ISI,225,1.513916,1.8153
6,'15-16,CID1337,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,25-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.672851,0.8068
6,'15-16,CID1410,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,26-12-2015,Chennai,PIPES,TAPI,AP ISI,200,1.345703,1.6136
6,'15-16,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,28-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.696193,0.8068
6,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,29-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.733142,0.8068
6,'15-16,CID0341,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,29-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.672851,0.8068
6,'15-16,CID1110,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,29-12-2015,Hubli,PIPES,TAPI,AP ISI,200,1.352721,1.6136
6,'15-16,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,29-12-2015,Chennai,PIPES,TAPI,AP ISI,100,0.676302,0.8068
6,'15-16,CID0858,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,30-12-2015,Chennai,PIPES,TAPI,AP ISI,250,1.682129,2.017
6,'15-16,CID1282,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,30-12-2015,Hubli,PIPES,TAPI,AP ISI,370,2.502533,2.98516
6,'15-16,CID0206,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,31-12-2015,Chennai,PIPES,TAPI,AP ISI,20,0.148183,0.16136
6,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,31-12-2015,Chennai,PIPES,TAPI,AP ISI,150,1.099714,1.2102
6,'15-16,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,31-12-2015,Chennai,PIPES,TAPI,AP ISI,200,1.345703,1.6136
6,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,31-12-2015,Chennai,PIPES,TAPI,AP ISI,225,1.513916,1.8153
6,'15-16,CID0966,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,31-12-2015,Kolhapur,PIPES,TAPI,AP ISI,450,2.870528,3.6306
6,'15-16,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,15-Dec,Dec,31-12-2015,Hubli,PIPES,TAPI,AP ISI,150,1.01454,1.2102
7,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,5/1/2016,Chennai,PIPES,TAPI,AP ISI,200,1.345703,1.6136
7,'15-16,CID2339,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,5/1/2016,Chennai,PIPES,TAPI,AP ISI,75,0.555686,0.6051
7,'15-16,CID0966,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,6/1/2016,Hubli,PIPES,TAPI,AP ISI,100,0.67636,0.8068
7,'15-16,CID0177,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,7/1/2016,Hubli,PIPES,TAPI,AP ISI,10,0.067636,0.08068
7,'15-16,CID2339,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,7/1/2016,Chennai,PIPES,TAPI,AP ISI,50,0.370457,0.4034
7,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,8/1/2016,Chennai,PIPES,TAPI,AP ISI,124,0.880183,1.000432
7,'15-16,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,8/1/2016,Chennai,PIPES,TAPI,AP ISI,175,1.17749,1.4119
7,'15-16,CID1388,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,8/1/2016,Chennai,PIPES,TAPI,AP ISI,250,1.682129,2.017
7,'15-16,CID0549,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,8/1/2016,Chennai,PIPES,TAPI,AP ISI,100,0.740915,0.8068
7,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,9/1/2016,Chennai,PIPES,TAPI,AP ISI,276,1.959116,2.226768
7,'15-16,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,11/1/2016,Chennai,PIPES,TAPI,AP ISI,100,0.696193,0.8068
7,'15-16,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,11/1/2016,Chennai,PIPES,TAPI,AP ISI,200,1.345703,1.6136
7,'15-16,CID0186,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,12/1/2016,Chennai,PIPES,TAPI,AP ISI,100,0.717585,0.8068
7,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,12/1/2016,Chennai,PIPES,TAPI,AP ISI,100,0.733142,0.8068
7,'15-16,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,12/1/2016,Chennai,PIPES,TAPI,AP ISI,70,0.5132,0.56476
7,'15-16,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,12/1/2016,Hubli,PIPES,TAPI,AP ISI,100,0.67636,0.8068
7,'15-16,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,12/1/2016,Chennai,PIPES,TAPI,AP ISI,100,0.676302,0.8068
7,'15-16,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,12/1/2016,Chennai,PIPES,TAPI,AP ISI,25,0.185228,0.2017
7,'15-16,CID1023,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,13-01-2016,Chennai,PIPES,TAPI,AP ISI,50,0.318947,0.4034
7,'15-16,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,16-Jan,Jan,18-01-2016,Chennai,PIPES,TAPI,AP ISI,180,1.319657,1.45224
